image_name,category,warped_filename
Normal-6979,Normal,Normal-6979_warped.png
Normal-6460,Normal,Normal-6460_warped.png
Normal-3684,Normal,Normal-3684_warped.png
COVID-905,COVID,COVID-905_warped.png
Normal-9859,Normal,Normal-9859_warped.png
Normal-2836,Normal,Normal-2836_warped.png
Normal-1194,Normal,Normal-1194_warped.png
Normal-4061,Normal,Normal-4061_warped.png
Viral Pneumonia-498,Viral_Pneumonia,Viral Pneumonia-498_warped.png
Normal-9583,Normal,Normal-9583_warped.png
Normal-539,Normal,Normal-539_warped.png
Normal-749,Normal,Normal-749_warped.png
Viral Pneumonia-894,Viral_Pneumonia,Viral Pneumonia-894_warped.png
Normal-3436,Normal,Normal-3436_warped.png
Normal-2109,Normal,Normal-2109_warped.png
Normal-7504,Normal,Normal-7504_warped.png
Normal-8835,Normal,Normal-8835_warped.png
COVID-327,COVID,COVID-327_warped.png
Normal-3561,Normal,Normal-3561_warped.png
Normal-5267,Normal,Normal-5267_warped.png
Normal-7810,Normal,Normal-7810_warped.png
Viral Pneumonia-420,Viral_Pneumonia,Viral Pneumonia-420_warped.png
Normal-4715,Normal,Normal-4715_warped.png
Normal-9776,Normal,Normal-9776_warped.png
COVID-583,COVID,COVID-583_warped.png
Normal-9805,Normal,Normal-9805_warped.png
COVID-936,COVID,COVID-936_warped.png
Normal-4209,Normal,Normal-4209_warped.png
Normal-200,Normal,Normal-200_warped.png
COVID-3299,COVID,COVID-3299_warped.png
Normal-6982,Normal,Normal-6982_warped.png
COVID-2982,COVID,COVID-2982_warped.png
Normal-2587,Normal,Normal-2587_warped.png
Normal-1474,Normal,Normal-1474_warped.png
Normal-974,Normal,Normal-974_warped.png
Normal-2737,Normal,Normal-2737_warped.png
Viral Pneumonia-727,Viral_Pneumonia,Viral Pneumonia-727_warped.png
COVID-2460,COVID,COVID-2460_warped.png
Normal-8010,Normal,Normal-8010_warped.png
Viral Pneumonia-161,Viral_Pneumonia,Viral Pneumonia-161_warped.png
Normal-4136,Normal,Normal-4136_warped.png
Normal-3841,Normal,Normal-3841_warped.png
COVID-1367,COVID,COVID-1367_warped.png
Normal-710,Normal,Normal-710_warped.png
COVID-2606,COVID,COVID-2606_warped.png
Normal-5187,Normal,Normal-5187_warped.png
Normal-8855,Normal,Normal-8855_warped.png
Normal-8587,Normal,Normal-8587_warped.png
Normal-7409,Normal,Normal-7409_warped.png
Normal-3579,Normal,Normal-3579_warped.png
Normal-8579,Normal,Normal-8579_warped.png
COVID-2037,COVID,COVID-2037_warped.png
COVID-221,COVID,COVID-221_warped.png
COVID-3413,COVID,COVID-3413_warped.png
Normal-9271,Normal,Normal-9271_warped.png
Viral Pneumonia-102,Viral_Pneumonia,Viral Pneumonia-102_warped.png
Normal-6413,Normal,Normal-6413_warped.png
Normal-9648,Normal,Normal-9648_warped.png
COVID-310,COVID,COVID-310_warped.png
COVID-3328,COVID,COVID-3328_warped.png
Viral Pneumonia-676,Viral_Pneumonia,Viral Pneumonia-676_warped.png
Normal-2014,Normal,Normal-2014_warped.png
Normal-1814,Normal,Normal-1814_warped.png
Normal-626,Normal,Normal-626_warped.png
Normal-4858,Normal,Normal-4858_warped.png
Normal-7538,Normal,Normal-7538_warped.png
Viral Pneumonia-43,Viral_Pneumonia,Viral Pneumonia-43_warped.png
COVID-2478,COVID,COVID-2478_warped.png
Normal-1737,Normal,Normal-1737_warped.png
Normal-3354,Normal,Normal-3354_warped.png
Normal-1375,Normal,Normal-1375_warped.png
Normal-10007,Normal,Normal-10007_warped.png
Normal-9337,Normal,Normal-9337_warped.png
Normal-736,Normal,Normal-736_warped.png
COVID-1849,COVID,COVID-1849_warped.png
Normal-573,Normal,Normal-573_warped.png
Normal-610,Normal,Normal-610_warped.png
Normal-1423,Normal,Normal-1423_warped.png
Normal-3691,Normal,Normal-3691_warped.png
Viral Pneumonia-1245,Viral_Pneumonia,Viral Pneumonia-1245_warped.png
Normal-3708,Normal,Normal-3708_warped.png
Normal-6855,Normal,Normal-6855_warped.png
Normal-5667,Normal,Normal-5667_warped.png
Normal-2764,Normal,Normal-2764_warped.png
Viral Pneumonia-654,Viral_Pneumonia,Viral Pneumonia-654_warped.png
Normal-1525,Normal,Normal-1525_warped.png
Normal-628,Normal,Normal-628_warped.png
Normal-2726,Normal,Normal-2726_warped.png
Normal-7524,Normal,Normal-7524_warped.png
COVID-3207,COVID,COVID-3207_warped.png
Normal-722,Normal,Normal-722_warped.png
Normal-10134,Normal,Normal-10134_warped.png
Normal-5220,Normal,Normal-5220_warped.png
Normal-2376,Normal,Normal-2376_warped.png
COVID-2851,COVID,COVID-2851_warped.png
COVID-1858,COVID,COVID-1858_warped.png
COVID-380,COVID,COVID-380_warped.png
Normal-8877,Normal,Normal-8877_warped.png
Normal-6625,Normal,Normal-6625_warped.png
COVID-1420,COVID,COVID-1420_warped.png
COVID-665,COVID,COVID-665_warped.png
Normal-2990,Normal,Normal-2990_warped.png
Normal-7014,Normal,Normal-7014_warped.png
COVID-1967,COVID,COVID-1967_warped.png
Normal-4109,Normal,Normal-4109_warped.png
Normal-8633,Normal,Normal-8633_warped.png
Normal-1506,Normal,Normal-1506_warped.png
Normal-3604,Normal,Normal-3604_warped.png
Normal-5060,Normal,Normal-5060_warped.png
Normal-5335,Normal,Normal-5335_warped.png
Normal-6946,Normal,Normal-6946_warped.png
Normal-299,Normal,Normal-299_warped.png
COVID-2259,COVID,COVID-2259_warped.png
Normal-5133,Normal,Normal-5133_warped.png
COVID-1370,COVID,COVID-1370_warped.png
Normal-8197,Normal,Normal-8197_warped.png
COVID-2303,COVID,COVID-2303_warped.png
Normal-3229,Normal,Normal-3229_warped.png
Normal-9499,Normal,Normal-9499_warped.png
Normal-7536,Normal,Normal-7536_warped.png
Normal-8717,Normal,Normal-8717_warped.png
Normal-4086,Normal,Normal-4086_warped.png
Normal-4998,Normal,Normal-4998_warped.png
Normal-9360,Normal,Normal-9360_warped.png
COVID-3378,COVID,COVID-3378_warped.png
Normal-2160,Normal,Normal-2160_warped.png
Normal-7187,Normal,Normal-7187_warped.png
Normal-6559,Normal,Normal-6559_warped.png
Normal-6719,Normal,Normal-6719_warped.png
Normal-7155,Normal,Normal-7155_warped.png
Normal-8045,Normal,Normal-8045_warped.png
Viral Pneumonia-1185,Viral_Pneumonia,Viral Pneumonia-1185_warped.png
Normal-8865,Normal,Normal-8865_warped.png
Normal-5803,Normal,Normal-5803_warped.png
Normal-2196,Normal,Normal-2196_warped.png
Normal-2605,Normal,Normal-2605_warped.png
Normal-2164,Normal,Normal-2164_warped.png
Normal-1445,Normal,Normal-1445_warped.png
COVID-1987,COVID,COVID-1987_warped.png
Normal-9666,Normal,Normal-9666_warped.png
COVID-695,COVID,COVID-695_warped.png
Normal-7458,Normal,Normal-7458_warped.png
Normal-6553,Normal,Normal-6553_warped.png
COVID-2400,COVID,COVID-2400_warped.png
Normal-5776,Normal,Normal-5776_warped.png
COVID-2497,COVID,COVID-2497_warped.png
Viral Pneumonia-481,Viral_Pneumonia,Viral Pneumonia-481_warped.png
COVID-135,COVID,COVID-135_warped.png
Normal-9269,Normal,Normal-9269_warped.png
Viral Pneumonia-1270,Viral_Pneumonia,Viral Pneumonia-1270_warped.png
Normal-8182,Normal,Normal-8182_warped.png
Normal-2926,Normal,Normal-2926_warped.png
COVID-1765,COVID,COVID-1765_warped.png
Normal-4638,Normal,Normal-4638_warped.png
COVID-804,COVID,COVID-804_warped.png
Normal-3162,Normal,Normal-3162_warped.png
Normal-3171,Normal,Normal-3171_warped.png
Normal-2002,Normal,Normal-2002_warped.png
Viral Pneumonia-393,Viral_Pneumonia,Viral Pneumonia-393_warped.png
COVID-2961,COVID,COVID-2961_warped.png
Normal-6622,Normal,Normal-6622_warped.png
Normal-685,Normal,Normal-685_warped.png
Normal-7236,Normal,Normal-7236_warped.png
COVID-2953,COVID,COVID-2953_warped.png
Normal-6567,Normal,Normal-6567_warped.png
Viral Pneumonia-945,Viral_Pneumonia,Viral Pneumonia-945_warped.png
Normal-5724,Normal,Normal-5724_warped.png
Normal-7630,Normal,Normal-7630_warped.png
Normal-2828,Normal,Normal-2828_warped.png
COVID-1802,COVID,COVID-1802_warped.png
Normal-6177,Normal,Normal-6177_warped.png
Viral Pneumonia-66,Viral_Pneumonia,Viral Pneumonia-66_warped.png
Normal-2430,Normal,Normal-2430_warped.png
Normal-714,Normal,Normal-714_warped.png
COVID-1425,COVID,COVID-1425_warped.png
Normal-9260,Normal,Normal-9260_warped.png
Normal-9412,Normal,Normal-9412_warped.png
Viral Pneumonia-125,Viral_Pneumonia,Viral Pneumonia-125_warped.png
COVID-2429,COVID,COVID-2429_warped.png
Normal-2268,Normal,Normal-2268_warped.png
Normal-7124,Normal,Normal-7124_warped.png
COVID-2757,COVID,COVID-2757_warped.png
COVID-2067,COVID,COVID-2067_warped.png
Normal-6700,Normal,Normal-6700_warped.png
Normal-3900,Normal,Normal-3900_warped.png
Normal-3700,Normal,Normal-3700_warped.png
Normal-2985,Normal,Normal-2985_warped.png
COVID-1838,COVID,COVID-1838_warped.png
COVID-2638,COVID,COVID-2638_warped.png
Normal-5345,Normal,Normal-5345_warped.png
Normal-8603,Normal,Normal-8603_warped.png
COVID-3223,COVID,COVID-3223_warped.png
Viral Pneumonia-370,Viral_Pneumonia,Viral Pneumonia-370_warped.png
Normal-8185,Normal,Normal-8185_warped.png
Normal-4069,Normal,Normal-4069_warped.png
COVID-1157,COVID,COVID-1157_warped.png
Normal-5301,Normal,Normal-5301_warped.png
Viral Pneumonia-230,Viral_Pneumonia,Viral Pneumonia-230_warped.png
Normal-8046,Normal,Normal-8046_warped.png
Normal-8534,Normal,Normal-8534_warped.png
Viral Pneumonia-646,Viral_Pneumonia,Viral Pneumonia-646_warped.png
COVID-3587,COVID,COVID-3587_warped.png
COVID-2673,COVID,COVID-2673_warped.png
Normal-8889,Normal,Normal-8889_warped.png
Normal-7054,Normal,Normal-7054_warped.png
Normal-1371,Normal,Normal-1371_warped.png
Normal-10151,Normal,Normal-10151_warped.png
Normal-3800,Normal,Normal-3800_warped.png
Normal-5181,Normal,Normal-5181_warped.png
Normal-5651,Normal,Normal-5651_warped.png
Normal-5979,Normal,Normal-5979_warped.png
Normal-6618,Normal,Normal-6618_warped.png
Normal-9432,Normal,Normal-9432_warped.png
Normal-9642,Normal,Normal-9642_warped.png
Normal-6081,Normal,Normal-6081_warped.png
Normal-1633,Normal,Normal-1633_warped.png
COVID-1690,COVID,COVID-1690_warped.png
Normal-9313,Normal,Normal-9313_warped.png
Normal-2170,Normal,Normal-2170_warped.png
Normal-3564,Normal,Normal-3564_warped.png
Normal-264,Normal,Normal-264_warped.png
Normal-171,Normal,Normal-171_warped.png
Normal-702,Normal,Normal-702_warped.png
Normal-8007,Normal,Normal-8007_warped.png
Normal-7306,Normal,Normal-7306_warped.png
COVID-196,COVID,COVID-196_warped.png
Normal-5219,Normal,Normal-5219_warped.png
Normal-9789,Normal,Normal-9789_warped.png
Normal-8768,Normal,Normal-8768_warped.png
Normal-5295,Normal,Normal-5295_warped.png
Normal-1291,Normal,Normal-1291_warped.png
Normal-6503,Normal,Normal-6503_warped.png
COVID-3317,COVID,COVID-3317_warped.png
Normal-5071,Normal,Normal-5071_warped.png
Normal-93,Normal,Normal-93_warped.png
Viral Pneumonia-431,Viral_Pneumonia,Viral Pneumonia-431_warped.png
Normal-1209,Normal,Normal-1209_warped.png
Normal-1988,Normal,Normal-1988_warped.png
Normal-6404,Normal,Normal-6404_warped.png
COVID-1181,COVID,COVID-1181_warped.png
COVID-3469,COVID,COVID-3469_warped.png
Viral Pneumonia-509,Viral_Pneumonia,Viral Pneumonia-509_warped.png
Normal-1761,Normal,Normal-1761_warped.png
Normal-619,Normal,Normal-619_warped.png
Normal-6611,Normal,Normal-6611_warped.png
COVID-1283,COVID,COVID-1283_warped.png
Normal-8562,Normal,Normal-8562_warped.png
Normal-9259,Normal,Normal-9259_warped.png
Normal-6471,Normal,Normal-6471_warped.png
Normal-3186,Normal,Normal-3186_warped.png
Normal-8563,Normal,Normal-8563_warped.png
Normal-9455,Normal,Normal-9455_warped.png
Normal-9074,Normal,Normal-9074_warped.png
Viral Pneumonia-67,Viral_Pneumonia,Viral Pneumonia-67_warped.png
Normal-10145,Normal,Normal-10145_warped.png
Normal-3791,Normal,Normal-3791_warped.png
Normal-4955,Normal,Normal-4955_warped.png
Normal-4306,Normal,Normal-4306_warped.png
Normal-8807,Normal,Normal-8807_warped.png
Normal-7521,Normal,Normal-7521_warped.png
Normal-4307,Normal,Normal-4307_warped.png
Viral Pneumonia-172,Viral_Pneumonia,Viral Pneumonia-172_warped.png
Normal-3297,Normal,Normal-3297_warped.png
Normal-2616,Normal,Normal-2616_warped.png
Normal-1767,Normal,Normal-1767_warped.png
Normal-947,Normal,Normal-947_warped.png
COVID-2588,COVID,COVID-2588_warped.png
Normal-1482,Normal,Normal-1482_warped.png
Normal-7996,Normal,Normal-7996_warped.png
Normal-8497,Normal,Normal-8497_warped.png
COVID-704,COVID,COVID-704_warped.png
Normal-2226,Normal,Normal-2226_warped.png
Normal-357,Normal,Normal-357_warped.png
Viral Pneumonia-47,Viral_Pneumonia,Viral Pneumonia-47_warped.png
COVID-890,COVID,COVID-890_warped.png
Normal-1266,Normal,Normal-1266_warped.png
Normal-8933,Normal,Normal-8933_warped.png
Normal-6088,Normal,Normal-6088_warped.png
Normal-1436,Normal,Normal-1436_warped.png
Normal-3022,Normal,Normal-3022_warped.png
Normal-2706,Normal,Normal-2706_warped.png
Normal-5845,Normal,Normal-5845_warped.png
COVID-2283,COVID,COVID-2283_warped.png
COVID-232,COVID,COVID-232_warped.png
Normal-2254,Normal,Normal-2254_warped.png
Normal-8500,Normal,Normal-8500_warped.png
Normal-9899,Normal,Normal-9899_warped.png
Normal-4200,Normal,Normal-4200_warped.png
COVID-556,COVID,COVID-556_warped.png
Normal-8590,Normal,Normal-8590_warped.png
Normal-7227,Normal,Normal-7227_warped.png
Normal-4544,Normal,Normal-4544_warped.png
Viral Pneumonia-106,Viral_Pneumonia,Viral Pneumonia-106_warped.png
Normal-9152,Normal,Normal-9152_warped.png
COVID-2237,COVID,COVID-2237_warped.png
Normal-8549,Normal,Normal-8549_warped.png
COVID-935,COVID,COVID-935_warped.png
Normal-7703,Normal,Normal-7703_warped.png
COVID-655,COVID,COVID-655_warped.png
Normal-9531,Normal,Normal-9531_warped.png
Normal-6953,Normal,Normal-6953_warped.png
COVID-3402,COVID,COVID-3402_warped.png
Normal-902,Normal,Normal-902_warped.png
Normal-7106,Normal,Normal-7106_warped.png
COVID-1860,COVID,COVID-1860_warped.png
Normal-9080,Normal,Normal-9080_warped.png
Normal-8920,Normal,Normal-8920_warped.png
Normal-394,Normal,Normal-394_warped.png
Normal-7784,Normal,Normal-7784_warped.png
COVID-1650,COVID,COVID-1650_warped.png
Normal-9446,Normal,Normal-9446_warped.png
Normal-9719,Normal,Normal-9719_warped.png
Normal-8067,Normal,Normal-8067_warped.png
Normal-8364,Normal,Normal-8364_warped.png
Viral Pneumonia-964,Viral_Pneumonia,Viral Pneumonia-964_warped.png
Normal-4299,Normal,Normal-4299_warped.png
Viral Pneumonia-720,Viral_Pneumonia,Viral Pneumonia-720_warped.png
Normal-5559,Normal,Normal-5559_warped.png
Normal-9373,Normal,Normal-9373_warped.png
COVID-1339,COVID,COVID-1339_warped.png
COVID-2253,COVID,COVID-2253_warped.png
COVID-3339,COVID,COVID-3339_warped.png
Normal-7467,Normal,Normal-7467_warped.png
Normal-9572,Normal,Normal-9572_warped.png
Normal-7364,Normal,Normal-7364_warped.png
Normal-7464,Normal,Normal-7464_warped.png
COVID-546,COVID,COVID-546_warped.png
COVID-856,COVID,COVID-856_warped.png
Normal-3594,Normal,Normal-3594_warped.png
Normal-2470,Normal,Normal-2470_warped.png
Normal-217,Normal,Normal-217_warped.png
Normal-7131,Normal,Normal-7131_warped.png
COVID-730,COVID,COVID-730_warped.png
Normal-276,Normal,Normal-276_warped.png
Viral Pneumonia-76,Viral_Pneumonia,Viral Pneumonia-76_warped.png
Normal-6491,Normal,Normal-6491_warped.png
Normal-7864,Normal,Normal-7864_warped.png
Normal-3021,Normal,Normal-3021_warped.png
Normal-8174,Normal,Normal-8174_warped.png
Normal-6720,Normal,Normal-6720_warped.png
Normal-8087,Normal,Normal-8087_warped.png
Normal-4946,Normal,Normal-4946_warped.png
Normal-5468,Normal,Normal-5468_warped.png
Normal-5625,Normal,Normal-5625_warped.png
Normal-9057,Normal,Normal-9057_warped.png
Normal-7000,Normal,Normal-7000_warped.png
Viral Pneumonia-154,Viral_Pneumonia,Viral Pneumonia-154_warped.png
COVID-3544,COVID,COVID-3544_warped.png
Normal-1374,Normal,Normal-1374_warped.png
Normal-8888,Normal,Normal-8888_warped.png
Normal-7714,Normal,Normal-7714_warped.png
Normal-8827,Normal,Normal-8827_warped.png
Normal-4908,Normal,Normal-4908_warped.png
COVID-1366,COVID,COVID-1366_warped.png
Normal-1606,Normal,Normal-1606_warped.png
Viral Pneumonia-401,Viral_Pneumonia,Viral Pneumonia-401_warped.png
Normal-7391,Normal,Normal-7391_warped.png
Normal-3916,Normal,Normal-3916_warped.png
Normal-3470,Normal,Normal-3470_warped.png
Viral Pneumonia-1219,Viral_Pneumonia,Viral Pneumonia-1219_warped.png
Normal-8443,Normal,Normal-8443_warped.png
Normal-824,Normal,Normal-824_warped.png
Normal-9989,Normal,Normal-9989_warped.png
Normal-8100,Normal,Normal-8100_warped.png
Normal-9422,Normal,Normal-9422_warped.png
Normal-9197,Normal,Normal-9197_warped.png
Normal-1881,Normal,Normal-1881_warped.png
Normal-1747,Normal,Normal-1747_warped.png
COVID-2955,COVID,COVID-2955_warped.png
Normal-1334,Normal,Normal-1334_warped.png
Normal-7210,Normal,Normal-7210_warped.png
Normal-3597,Normal,Normal-3597_warped.png
Viral Pneumonia-1078,Viral_Pneumonia,Viral Pneumonia-1078_warped.png
Normal-5451,Normal,Normal-5451_warped.png
Normal-1564,Normal,Normal-1564_warped.png
Normal-8642,Normal,Normal-8642_warped.png
Normal-1700,Normal,Normal-1700_warped.png
Normal-7384,Normal,Normal-7384_warped.png
Normal-2441,Normal,Normal-2441_warped.png
Normal-3609,Normal,Normal-3609_warped.png
Viral Pneumonia-709,Viral_Pneumonia,Viral Pneumonia-709_warped.png
Normal-5470,Normal,Normal-5470_warped.png
COVID-3611,COVID,COVID-3611_warped.png
COVID-1496,COVID,COVID-1496_warped.png
Normal-8749,Normal,Normal-8749_warped.png
Normal-5112,Normal,Normal-5112_warped.png
Normal-3080,Normal,Normal-3080_warped.png
Normal-9289,Normal,Normal-9289_warped.png
Normal-7806,Normal,Normal-7806_warped.png
Normal-5531,Normal,Normal-5531_warped.png
COVID-2359,COVID,COVID-2359_warped.png
Normal-7712,Normal,Normal-7712_warped.png
Normal-9763,Normal,Normal-9763_warped.png
Normal-6003,Normal,Normal-6003_warped.png
Normal-1775,Normal,Normal-1775_warped.png
Normal-9860,Normal,Normal-9860_warped.png
Normal-6716,Normal,Normal-6716_warped.png
COVID-3041,COVID,COVID-3041_warped.png
Normal-8498,Normal,Normal-8498_warped.png
Normal-3890,Normal,Normal-3890_warped.png
Normal-4876,Normal,Normal-4876_warped.png
Normal-4923,Normal,Normal-4923_warped.png
COVID-2188,COVID,COVID-2188_warped.png
Normal-6731,Normal,Normal-6731_warped.png
Normal-9654,Normal,Normal-9654_warped.png
COVID-971,COVID,COVID-971_warped.png
Normal-2187,Normal,Normal-2187_warped.png
Normal-6880,Normal,Normal-6880_warped.png
Normal-631,Normal,Normal-631_warped.png
Normal-982,Normal,Normal-982_warped.png
COVID-3472,COVID,COVID-3472_warped.png
Normal-2815,Normal,Normal-2815_warped.png
Normal-6030,Normal,Normal-6030_warped.png
Normal-1925,Normal,Normal-1925_warped.png
Normal-2875,Normal,Normal-2875_warped.png
COVID-723,COVID,COVID-723_warped.png
Normal-5415,Normal,Normal-5415_warped.png
Normal-9186,Normal,Normal-9186_warped.png
Normal-4559,Normal,Normal-4559_warped.png
COVID-1051,COVID,COVID-1051_warped.png
COVID-887,COVID,COVID-887_warped.png
Normal-487,Normal,Normal-487_warped.png
Normal-7974,Normal,Normal-7974_warped.png
Normal-6970,Normal,Normal-6970_warped.png
COVID-1452,COVID,COVID-1452_warped.png
Normal-7158,Normal,Normal-7158_warped.png
COVID-2973,COVID,COVID-2973_warped.png
Normal-4806,Normal,Normal-4806_warped.png
Normal-2228,Normal,Normal-2228_warped.png
Normal-10161,Normal,Normal-10161_warped.png
Normal-6853,Normal,Normal-6853_warped.png
COVID-2203,COVID,COVID-2203_warped.png
Normal-1478,Normal,Normal-1478_warped.png
Normal-8909,Normal,Normal-8909_warped.png
Normal-1278,Normal,Normal-1278_warped.png
Normal-630,Normal,Normal-630_warped.png
Normal-3615,Normal,Normal-3615_warped.png
COVID-30,COVID,COVID-30_warped.png
Normal-7812,Normal,Normal-7812_warped.png
Normal-9824,Normal,Normal-9824_warped.png
Viral Pneumonia-1139,Viral_Pneumonia,Viral Pneumonia-1139_warped.png
COVID-1104,COVID,COVID-1104_warped.png
Normal-2334,Normal,Normal-2334_warped.png
Normal-1082,Normal,Normal-1082_warped.png
Normal-5558,Normal,Normal-5558_warped.png
Normal-6725,Normal,Normal-6725_warped.png
Normal-1846,Normal,Normal-1846_warped.png
Viral Pneumonia-70,Viral_Pneumonia,Viral Pneumonia-70_warped.png
COVID-548,COVID,COVID-548_warped.png
COVID-2710,COVID,COVID-2710_warped.png
Normal-6447,Normal,Normal-6447_warped.png
Normal-3974,Normal,Normal-3974_warped.png
Normal-2473,Normal,Normal-2473_warped.png
Normal-2125,Normal,Normal-2125_warped.png
Normal-9724,Normal,Normal-9724_warped.png
COVID-945,COVID,COVID-945_warped.png
COVID-622,COVID,COVID-622_warped.png
Normal-6801,Normal,Normal-6801_warped.png
Viral Pneumonia-662,Viral_Pneumonia,Viral Pneumonia-662_warped.png
Normal-1848,Normal,Normal-1848_warped.png
Normal-2415,Normal,Normal-2415_warped.png
COVID-1855,COVID,COVID-1855_warped.png
Normal-3382,Normal,Normal-3382_warped.png
Viral Pneumonia-379,Viral_Pneumonia,Viral Pneumonia-379_warped.png
Normal-6045,Normal,Normal-6045_warped.png
Normal-8389,Normal,Normal-8389_warped.png
Normal-3586,Normal,Normal-3586_warped.png
